"","month","year","treatment","species","reproductive","abundance","proportion"
"4988","6",1989,"exclosure","DM",NA,1,NA
"4989","6",1989,"exclosure","NA",NA,1,NA
"4990","6",1989,"exclosure","OT",NA,1,NA
"4991","6",1989,"exclosure","PE",NA,5,NA
"4992","6",1989,"exclosure","PM",NA,2,NA
"4993","6",1989,"exclosure","RF",NA,1,NA
"4994","6",1989,"exclosure","SH",NA,2,NA
"4995","6",1989,"spectabs","OL",NA,1,NA
"4996","6",1989,"spectabs","PE",NA,2,NA
"4997","6",1990,"exclosure","PP",NA,1,NA
"4998","6",1990,"exclosure","RM",NA,1,NA
"4999","6",1991,"control","OL",NA,2,NA
"5000","6",1991,"control","OT",NA,1,NA
"5001","6",1991,"control","RM",NA,2,NA
"5002","6",1991,"exclosure","NA",NA,1,NA
"5003","6",1991,"exclosure","OL",NA,1,NA
"5004","6",1991,"exclosure","PF",NA,1,NA
"5005","6",1991,"exclosure","RM",NA,1,NA
"5006","6",1991,"spectabs","DO",NA,2,NA
"5007","6",1991,"spectabs","OL",NA,1,NA
"5008","6",1993,"control","DS",NA,1,NA
"5009","6",1993,"control","PP",NA,2,NA
"5010","6",1993,"exclosure","NA",NA,1,NA
"5011","6",1993,"exclosure","OL",NA,1,NA
"5012","6",1993,"exclosure","PF",NA,1,NA
"5013","6",1993,"exclosure","PP",NA,4,NA
"5014","6",1993,"exclosure","RM",NA,1,NA
"5015","6",1993,"exclosure","SF",NA,1,NA
"5016","6",1993,"exclosure","SO",NA,1,NA
"5017","6",1993,"spectabs","DO",NA,1,NA
"5018","6",1994,"control","DO",NA,2,NA
"5019","6",1994,"control","RM",NA,1,NA
"5020","6",1994,"exclosure","OL",NA,1,NA
"5021","6",1994,"exclosure","PF",NA,1,NA
"5022","6",1995,"control","NA",NA,1,NA
"5023","6",1995,"control","OL",NA,1,NA
"5024","6",1995,"exclosure","OL",NA,1,NA
"5025","6",1995,"exclosure","PF",NA,2,NA
"5026","6",1995,"exclosure","RM",NA,1,NA
"5027","6",1995,"spectabs","DO",NA,1,NA
"5028","6",1995,"spectabs","PP",NA,1,NA
"5029","6",1996,"control","DO",NA,5,NA
"5030","6",1996,"control","OL",NA,1,NA
"5031","6",1996,"control","OT",NA,1,NA
"5032","6",1996,"control","PB",NA,1,NA
"5033","6",1996,"control","PM",NA,3,NA
"5034","6",1996,"control","PP",NA,2,NA
"5035","6",1996,"exclosure","DM",NA,1,NA
"5036","6",1996,"exclosure","PF",NA,13,NA
"5037","6",1996,"spectabs","PP",NA,2,NA
"5038","6",1997,"control","NA",NA,2,NA
"5039","6",1997,"control","PB",NA,4,NA
"5040","6",1997,"control","PE",NA,1,NA
"5041","6",1997,"exclosure","DM",NA,1,NA
"5042","6",1997,"exclosure","NA",NA,1,NA
"5043","6",1997,"exclosure","PB",NA,16,NA
"5044","6",1997,"exclosure","PP",NA,10,NA
"5045","6",1997,"spectabs","DM",NA,1,NA
"5046","6",1997,"spectabs","DO",NA,4,NA
"5047","6",1997,"spectabs","OL",NA,1,NA
"5048","6",1997,"spectabs","PB",NA,2,NA
"5049","6",1998,"control","DO",NA,3,NA
"5050","6",1998,"control","NA",NA,2,NA
"5051","6",1998,"exclosure","OT",NA,4,NA
"5052","6",1998,"exclosure","PE",NA,1,NA
"5053","6",1998,"exclosure","PF",NA,1,NA
"5054","6",1998,"exclosure","PM",NA,3,NA
"5055","6",1998,"exclosure","PP",NA,3,NA
"5056","6",1998,"spectabs","DO",NA,3,NA
"5057","6",1998,"spectabs","PF",NA,1,NA
"5058","6",1999,"control","DM",NA,9,NA
"5059","6",1999,"control","DS",NA,1,NA
"5060","6",1999,"control","PB",NA,2,NA
"5061","6",1999,"spectabs","DO",NA,1,NA
"5062","6",1999,"spectabs","PM",NA,1,NA
"5063","6",1999,"spectabs","PP",NA,1,NA
"5064","6",2000,"control","PB",NA,8,NA
"5065","6",2000,"control","SH",NA,2,NA
"5066","6",2000,"exclosure","OT",NA,1,NA
"5067","6",2000,"exclosure","SH",NA,1,NA
"5068","6",2000,"spectabs","DO",NA,2,NA
"5069","6",2000,"spectabs","OT",NA,1,NA
"5070","6",2001,"control","DO",NA,1,NA
"5071","6",2001,"control","PP",NA,4,NA
"5072","6",2001,"control","SH",NA,1,NA
"5073","6",2001,"exclosure","OT",NA,1,NA
"5074","6",2001,"exclosure","PE",NA,1,NA
"5075","6",2001,"spectabs","DO",NA,1,NA
"5076","6",2001,"spectabs","PB",NA,2,NA
"5077","6",2001,"spectabs","PP",NA,2,NA
"5078","6",2002,"exclosure","DM",NA,3,NA
"5079","6",2002,"exclosure","PE",NA,2,NA
"5080","6",2002,"spectabs","PB",NA,2,NA
"5081","6",2003,"control","DO",NA,7,NA
"5082","6",2003,"control","OL",NA,1,NA
"5083","6",2003,"control","PF",NA,1,NA
"5084","6",2003,"exclosure","DM",NA,2,NA
"5085","6",2003,"exclosure","NA",NA,1,NA
"5086","6",2003,"exclosure","PF",NA,1,NA
"5087","6",2003,"spectabs","OT",NA,1,NA
"5088","6",2003,"spectabs","PB",NA,3,NA
"5089","6",2003,"spectabs","PF",NA,1,NA
"5090","6",2004,"control","NA",NA,1,NA
"5091","6",2004,"control","PB",NA,5,NA
"5092","6",2004,"control","PI",NA,1,NA
"5093","6",2004,"exclosure","DM",NA,1,NA
"5094","6",2004,"exclosure","PB",NA,3,NA
"5095","6",2004,"spectabs","NA",NA,1,NA
"5096","6",2004,"spectabs","PP",NA,2,NA
"5097","6",2005,"exclosure","PE",NA,2,NA
"5098","6",2006,"control","DO",NA,2,NA
"5099","6",2007,"control","NA",NA,1,NA
"5100","6",2007,"control","PE",NA,2,NA
"5101","6",2007,"control","PM",NA,1,NA
"5102","6",2007,"control","SF",NA,1,NA
"5103","6",2007,"control","SH",NA,6,NA
"5104","6",2007,"exclosure","OT",NA,2,NA
"5105","6",2008,"control","BA",NA,2,NA
"5106","6",2008,"control","NA",NA,5,NA
"5107","6",2008,"control","PE",NA,2,NA
"5108","6",2008,"control","RM",NA,1,NA
"5109","6",2008,"control","SF",NA,2,NA
"5110","6",2008,"exclosure","BA",NA,1,NA
"5111","6",2008,"exclosure","DM",NA,2,NA
"5112","6",2008,"exclosure","NA",NA,1,NA
"5113","6",2008,"exclosure","PE",NA,1,NA
"5114","6",2008,"exclosure","SF",NA,2,NA
"5115","6",2009,"control","DM",NA,6,NA
"5116","6",2009,"control","NA",NA,1,NA
"5117","6",2009,"exclosure","OL",NA,1,NA
"5118","6",2009,"exclosure","PP",NA,4,NA
"5119","6",2012,"control","NA",NA,1,NA
"5120","6",2012,"control","PB",NA,2,NA
"5121","6",2012,"control","PE",NA,1,NA
"5122","6",2012,"control","PF",NA,1,NA
"5123","6",2012,"exclosure","DM",NA,1,NA
"5124","6",2012,"exclosure","OT",NA,3,NA
"5125","6",2012,"exclosure","PB",NA,2,NA
"5126","6",2012,"exclosure","PE",NA,1,NA
"5127","6",2014,"control","OT",NA,1,NA
"5128","6",2014,"control","SF",NA,1,NA
"5129","6",2014,"exclosure","PE",NA,1,NA
"5130","6",2015,"control","BA",NA,5,NA
"5131","6",2015,"control","OL",NA,3,NA
"5132","6",2015,"control","PB",NA,2,NA
"5133","6",2015,"control","PM",NA,2,NA
"5134","6",2015,"control","RM",NA,5,NA
"5135","6",2015,"control","SF",NA,2,NA
"5136","6",2015,"control","SH",NA,3,NA
"5137","6",2015,"exclosure","PE",NA,5,NA
"5138","6",2015,"exclosure","PM",NA,2,NA
"5139","6",2015,"exclosure","SF",NA,5,NA
"5140","6",2016,"control","PE",NA,1,NA
"5141","6",2016,"exclosure","BA",NA,1,NA
"5142","6",2016,"exclosure","NA",NA,1,NA
"5143","6",2016,"exclosure","RM",NA,1,NA
"5144","6",2017,"control","OT",NA,2,NA
"5145","6",2017,"control","PE",NA,2,NA
"5146","6",2017,"control","SH",NA,1,NA
"5147","6",2017,"exclosure","NA",NA,1,NA
"5148","6",2017,"exclosure","PB",NA,1,NA
"5149","6",2017,"exclosure","PH",NA,1,NA
"5150","6",2018,"control","DO",NA,1,NA
"5151","6",2018,"control","PE",NA,1,NA
"5152","6",2018,"control","SH",NA,1,NA
"5153","6",2018,"exclosure","PB",NA,3,NA
"5154","7",1977,"control","DM",NA,22,NA
"5155","7",1977,"control","DS",NA,1,NA
"5156","7",1977,"control","NA",NA,3,NA
"5157","7",1977,"control","PE",NA,1,NA
"5158","7",1977,"control","PF",NA,1,NA
"5159","7",1977,"control","PP",NA,2,NA
"5160","7",1977,"control","SH",NA,1,NA
"5161","7",1978,"control","DO",NA,2,NA
"5162","7",1978,"control","DS",NA,11,NA
"5163","7",1978,"control","NA",NA,1,NA
"5164","7",1978,"control","PP",NA,2,NA
"5165","7",1978,"exclosure","NA",NA,1,NA
"5166","7",1978,"exclosure","PF",NA,1,NA
"5167","7",1979,"control","DM",NA,6,NA
"5168","7",1979,"control","NA",NA,2,NA
"5169","7",1979,"control","OT",NA,1,NA
"5170","7",1979,"control","PE",NA,1,NA
"5171","7",1979,"control","PF",NA,1,NA
"5172","7",1979,"control","PP",NA,2,NA
"5173","7",1979,"exclosure","OL",NA,1,NA
"5174","7",1979,"exclosure","PF",NA,2,NA
"5175","7",1979,"spectabs","DS",NA,1,NA
"5176","7",1980,"control","NA",NA,1,NA
"5177","7",1980,"control","PF",NA,1,NA
"5178","7",1980,"exclosure","PF",NA,1,NA
"5179","7",1980,"spectabs","PE",NA,1,NA
"5180","7",1981,"control","DO",NA,3,NA
"5181","7",1981,"control","NA",NA,2,NA
"5182","7",1981,"control","PP",NA,2,NA
"5183","7",1981,"exclosure","NA",NA,2,NA
"5184","7",1981,"exclosure","OL",NA,1,NA
"5185","7",1981,"spectabs","NA",NA,1,NA
"5186","7",1981,"spectabs","PF",NA,1,NA
"5187","7",1982,"control","NA",NA,4,NA
"5188","7",1982,"control","PE",NA,2,NA
"5189","7",1982,"control","RM",NA,1,NA
"5190","7",1982,"exclosure","PE",NA,2,NA
"5191","7",1982,"spectabs","DO",NA,1,NA
"5192","7",1982,"spectabs","NA",NA,2,NA
"5193","7",1982,"spectabs","OL",NA,1,NA
"5194","7",1982,"spectabs","PM",NA,1,NA
"5195","7",1983,"control","NA",NA,4,NA
"5196","7",1983,"control","PP",NA,1,NA
"5197","7",1983,"exclosure","OT",NA,1,NA
"5198","7",1983,"exclosure","PM",NA,2,NA
"5199","7",1983,"spectabs","DM",NA,1,NA
"5200","7",1983,"spectabs","PM",NA,1,NA
"5201","7",1984,"control","DO",NA,2,NA
"5202","7",1984,"control","DS",NA,1,NA
"5203","7",1984,"control","OL",NA,3,NA
"5204","7",1984,"control","PE",NA,1,NA
"5205","7",1984,"control","PP",NA,1,NA
"5206","7",1984,"control","RM",NA,1,NA
"5207","7",1984,"exclosure","OL",NA,1,NA
"5208","7",1984,"exclosure","RM",NA,2,NA
"5209","7",1984,"spectabs","OL",NA,1,NA
"5210","7",1984,"spectabs","OT",NA,1,NA
"5211","7",1985,"control","OT",NA,2,NA
"5212","7",1985,"control","PE",NA,1,NA
"5213","7",1985,"exclosure","DM",NA,1,NA
"5214","7",1985,"exclosure","OT",NA,1,NA
"5215","7",1985,"exclosure","PP",NA,1,NA
"5216","7",1985,"exclosure","RM",NA,1,NA
"5217","7",1985,"spectabs","DM",NA,2,NA
"5218","7",1985,"spectabs","DO",NA,1,NA
"5219","7",1986,"control","DO",NA,6,NA
"5220","7",1986,"control","NA",NA,1,NA
"5221","7",1986,"control","OT",NA,1,NA
"5222","7",1986,"control","PE",NA,1,NA
"5223","7",1986,"exclosure","OT",NA,2,NA
"5224","7",1986,"exclosure","PM",NA,2,NA
"5225","7",1986,"spectabs","DO",NA,2,NA
"5226","7",1987,"control","PM",NA,2,NA
"5227","7",1987,"control","PP",NA,1,NA
"5228","7",1987,"control","SH",NA,1,NA
"5229","7",1987,"exclosure","OL",NA,2,NA
"5230","7",1987,"exclosure","PP",NA,4,NA
"5231","7",1987,"spectabs","DM",NA,2,NA
"5232","7",1987,"spectabs","PM",NA,3,NA
"5233","7",1988,"control","DO",NA,4,NA
"5234","7",1988,"control","DS",NA,2,NA
"5235","7",1988,"control","NA",NA,2,NA
"5236","7",1988,"control","PE",NA,1,NA
"5237","7",1988,"control","RM",NA,1,NA
"5238","7",1988,"control","SH",NA,1,NA
"5239","7",1988,"exclosure","OL",NA,1,NA
"5240","7",1988,"exclosure","PM",NA,1,NA
"5241","7",1988,"exclosure","PP",NA,2,NA
"5242","7",1988,"spectabs","NA",NA,1,NA
"5243","7",1989,"control","DO",NA,2,NA
"5244","7",1989,"control","NA",NA,3,NA
"5245","7",1989,"control","PE",NA,2,NA
"5246","7",1989,"control","PP",NA,2,NA
"5247","7",1989,"control","RF",NA,1,NA
"5248","7",1989,"control","RM",NA,1,NA
"5249","7",1989,"control","SH",NA,1,NA
"5250","7",1989,"exclosure","DM",NA,3,NA
"5251","7",1989,"exclosure","NA",NA,5,NA
"5252","7",1989,"exclosure","OT",NA,1,NA
"5253","7",1989,"exclosure","PP",NA,3,NA
"5254","7",1989,"exclosure","RM",NA,5,NA
"5255","7",1989,"spectabs","OT",NA,1,NA
"5256","7",1989,"spectabs","PP",NA,1,NA
"5257","7",1990,"control","DS",NA,1,NA
"5258","7",1990,"exclosure","PE",NA,1,NA
"5259","7",1990,"exclosure","PP",NA,2,NA
"5260","7",1990,"exclosure","RM",NA,2,NA
"5261","7",1990,"spectabs","DO",NA,3,NA
"5262","7",1990,"spectabs","OT",NA,1,NA
"5263","7",1991,"control","DO",NA,1,NA
"5264","7",1991,"control","NA",NA,2,NA
"5265","7",1991,"control","OT",NA,1,NA
"5266","7",1991,"control","PF",NA,1,NA
"5267","7",1991,"control","PP",NA,3,NA
"5268","7",1991,"exclosure","NA",NA,2,NA
"5269","7",1991,"exclosure","OT",NA,1,NA
"5270","7",1991,"exclosure","PE",NA,1,NA
"5271","7",1991,"exclosure","PP",NA,3,NA
"5272","7",1991,"exclosure","RM",NA,3,NA
"5273","7",1991,"exclosure","SF",NA,1,NA
"5274","7",1992,"control","DO",NA,4,NA
"5275","7",1992,"control","DS",NA,1,NA
"5276","7",1992,"control","NA",NA,1,NA
"5277","7",1992,"control","OL",NA,1,NA
"5278","7",1992,"control","PP",NA,9,NA
"5279","7",1992,"exclosure","PE",NA,1,NA
"5280","7",1992,"exclosure","PF",NA,4,NA
"5281","7",1992,"spectabs","DM",NA,3,NA
"5282","7",1993,"control","NA",NA,1,NA
"5283","7",1993,"control","PF",NA,1,NA
"5284","7",1993,"control","PP",NA,2,NA
"5285","7",1993,"control","RM",NA,1,NA
"5286","7",1993,"exclosure","PF",NA,2,NA
"5287","7",1993,"exclosure","SF",NA,1,NA
"5288","7",1993,"spectabs","DM",NA,2,NA
"5289","7",1994,"exclosure","OL",NA,1,NA
"5290","7",1994,"exclosure","RM",NA,1,NA
"5291","7",1995,"control","DO",NA,1,NA
"5292","7",1995,"control","PF",NA,1,NA
"5293","7",1995,"control","PI",NA,1,NA
"5294","7",1995,"exclosure","OL",NA,1,NA
"5295","7",1995,"exclosure","PF",NA,2,NA
"5296","7",1995,"spectabs","DM",NA,2,NA
"5297","7",1995,"spectabs","DO",NA,2,NA
"5298","7",1995,"spectabs","PH",NA,1,NA
"5299","7",1995,"spectabs","PP",NA,3,NA
"5300","7",1996,"control","PP",NA,5,NA
"5301","7",1996,"exclosure","DO",NA,1,NA
"5302","7",1996,"exclosure","PP",NA,9,NA
"5303","7",1996,"spectabs","OT",NA,1,NA
"5304","7",1996,"spectabs","PP",NA,2,NA
"5305","7",1997,"control","NA",NA,2,NA
"5306","7",1997,"control","PB",NA,8,NA
"5307","7",1997,"control","PF",NA,5,NA
"5308","7",1997,"control","PP",NA,17,NA
"5309","7",1997,"exclosure","DM",NA,1,NA
"5310","7",1997,"exclosure","NA",NA,1,NA
"5311","7",1997,"exclosure","PE",NA,2,NA
"5312","7",1997,"exclosure","PL",NA,2,NA
"5313","7",1997,"exclosure","PP",NA,18,NA
"5314","7",1997,"exclosure","SH",NA,1,NA
"5315","7",1997,"spectabs","DM",NA,5,NA
"5316","7",1997,"spectabs","DO",NA,8,NA
"5317","7",1997,"spectabs","OT",NA,3,NA
"5318","7",1997,"spectabs","PB",NA,1,NA
"5319","7",1997,"spectabs","PP",NA,3,NA
"5320","7",1998,"control","OT",NA,2,NA
"5321","7",1998,"control","PB",NA,2,NA
"5322","7",1998,"exclosure","PB",NA,9,NA
"5323","7",1998,"exclosure","PF",NA,1,NA
"5324","7",1998,"exclosure","PM",NA,3,NA
"5325","7",1998,"exclosure","PP",NA,3,NA
"5326","7",1998,"spectabs","DO",NA,3,NA
"5327","7",1998,"spectabs","OT",NA,1,NA
"5328","7",1998,"spectabs","PP",NA,2,NA
"5329","7",2000,"exclosure","OT",NA,1,NA
"5330","7",2000,"spectabs","OT",NA,1,NA
"5331","7",2000,"spectabs","PB",NA,5,NA
"5332","7",2000,"spectabs","PP",NA,9,NA
"5333","7",2001,"control","DM",NA,2,NA
"5334","7",2001,"control","OT",NA,1,NA
"5335","7",2001,"control","PB",NA,5,NA
"5336","7",2001,"control","PP",NA,8,NA
"5337","7",2001,"exclosure","PP",NA,5,NA
"5338","7",2001,"exclosure","SH",NA,1,NA
"5339","7",2001,"spectabs","DM",NA,1,NA
"5340","7",2001,"spectabs","DO",NA,1,NA
"5341","7",2002,"control","PB",NA,11,NA
"5342","7",2002,"control","PE",NA,1,NA
"5343","7",2002,"control","PI",NA,2,NA
"5344","7",2002,"exclosure","DO",NA,2,NA
"5345","7",2002,"exclosure","PE",NA,2,NA
"5346","7",2002,"exclosure","SH",NA,2,NA
"5347","7",2002,"spectabs","OT",NA,1,NA
"5348","7",2002,"spectabs","PB",NA,3,NA
"5349","7",2002,"spectabs","PP",NA,2,NA
"5350","7",2003,"control","NA",NA,1,NA
"5351","7",2003,"control","PB",NA,10,NA
"5352","7",2003,"control","PE",NA,1,NA
"5353","7",2003,"control","PF",NA,1,NA
"5354","7",2003,"control","SF",NA,1,NA
"5355","7",2003,"exclosure","DM",NA,1,NA
"5356","7",2003,"exclosure","OT",NA,3,NA
"5357","7",2003,"exclosure","PB",NA,15,NA
"5358","7",2003,"exclosure","PF",NA,1,NA
"5359","7",2003,"spectabs","DM",NA,3,NA
"5360","7",2003,"spectabs","DO",NA,2,NA
"5361","7",2003,"spectabs","OT",NA,1,NA
"5362","7",2003,"spectabs","PP",NA,4,NA
"5363","7",2003,"spectabs","SF",NA,1,NA
"5364","7",2004,"control","OL",NA,1,NA
"5365","7",2004,"exclosure","PF",NA,2,NA
"5366","7",2004,"spectabs","PB",NA,2,NA
"5367","7",2004,"spectabs","PP",NA,1,NA
"5368","7",2005,"control","NA",NA,1,NA
"5369","7",2005,"control","OT",NA,2,NA
"5370","7",2005,"control","PE",NA,1,NA
"5371","7",2005,"control","PI",NA,2,NA
"5372","7",2005,"exclosure","OT",NA,2,NA
"5373","7",2005,"exclosure","PB",NA,17,NA
"5374","7",2005,"exclosure","PI",NA,1,NA
"5375","7",2007,"control","OL",NA,1,NA
"5376","7",2007,"control","OT",NA,6,NA
"5377","7",2007,"control","PE",NA,2,NA
"5378","7",2007,"control","PL",NA,1,NA
"5379","7",2007,"control","RM",NA,1,NA
"5380","7",2007,"control","SF",NA,2,NA
"5381","7",2007,"control","SH",NA,1,NA
"5382","7",2007,"exclosure","PE",NA,4,NA
"5383","7",2007,"exclosure","RM",NA,1,NA
"5384","7",2008,"control","DO",NA,14,NA
"5385","7",2008,"control","OT",NA,2,NA
"5386","7",2008,"control","PB",NA,2,NA
"5387","7",2008,"exclosure","OL",NA,1,NA
"5388","7",2008,"exclosure","OT",NA,1,NA
"5389","7",2008,"exclosure","PE",NA,1,NA
"5390","7",2008,"exclosure","PF",NA,1,NA
"5391","7",2009,"control","DM",NA,7,NA
"5392","7",2009,"control","OL",NA,1,NA
"5393","7",2009,"control","PB",NA,5,NA
"5394","7",2009,"control","PP",NA,12,NA
"5395","7",2009,"exclosure","NA",NA,1,NA
"5396","7",2009,"exclosure","PB",NA,10,NA
"5397","7",2009,"exclosure","PP",NA,3,NA
"5398","7",2010,"control","OT",NA,2,NA
"5399","7",2011,"control","DO",NA,2,NA
"5400","7",2012,"control","OT",NA,1,NA
"5401","7",2012,"control","PB",NA,3,NA
"5402","7",2012,"control","PE",NA,1,NA
"5403","7",2013,"exclosure","DM",NA,1,NA
"5404","7",2013,"exclosure","PF",NA,3,NA
"5405","7",2015,"control","BA",NA,2,NA
"5406","7",2015,"control","OT",NA,2,NA
"5407","7",2015,"control","PB",NA,1,NA
"5408","7",2015,"control","PE",NA,2,NA
"5409","7",2015,"control","PM",NA,1,NA
"5410","7",2015,"control","SF",NA,2,NA
"5411","7",2015,"control","SH",NA,2,NA
"5412","7",2015,"exclosure","DM",NA,1,NA
"5413","7",2015,"exclosure","OL",NA,1,NA
"5414","7",2015,"exclosure","OT",NA,2,NA
"5415","7",2015,"exclosure","PB",NA,4,NA
"5416","7",2015,"exclosure","PM",NA,1,NA
"5417","7",2015,"exclosure","SF",NA,4,NA
"5418","7",2015,"exclosure","SH",NA,1,NA
"5419","7",2017,"control","PP",NA,15,NA
"5420","7",2017,"exclosure","PB",NA,1,NA
"5421","7",2018,"control","PE",NA,1,NA
"5422","8",1977,"control","DS",NA,4,NA
"5423","8",1977,"control","NA",NA,1,NA
"5424","8",1977,"control","PP",NA,1,NA
"5425","8",1978,"control","DO",NA,1,NA
"5426","8",1978,"control","NA",NA,2,NA
"5427","8",1978,"control","OL",NA,2,NA
"5428","8",1978,"control","PE",NA,1,NA
"5429","8",1978,"control","PP",NA,1,NA
"5430","8",1978,"exclosure","OL",NA,1,NA
"5431","8",1978,"exclosure","OT",NA,1,NA
"5432","8",1978,"exclosure","PF",NA,1,NA
"5433","8",1978,"exclosure","PM",NA,1,NA
"5434","8",1978,"exclosure","PP",NA,1,NA
"5435","8",1979,"control","DS",NA,12,NA
"5436","8",1979,"control","OL",NA,2,NA
"5437","8",1979,"control","OT",NA,3,NA
"5438","8",1979,"spectabs","DS",NA,1,NA
"5439","8",1980,"control","NA",NA,1,NA
"5440","8",1980,"control","OL",NA,1,NA
"5441","8",1980,"control","OT",NA,1,NA
"5442","8",1980,"control","PF",NA,1,NA
"5443","8",1980,"exclosure","PF",NA,2,NA
"5444","8",1980,"spectabs","DM",NA,1,NA
"5445","8",1981,"control","DO",NA,2,NA
"5446","8",1981,"control","NA",NA,2,NA
"5447","8",1981,"control","PP",NA,1,NA
"5448","8",1981,"exclosure","PF",NA,1,NA
"5449","8",1981,"spectabs","NA",NA,1,NA
"5450","8",1982,"control","NA",NA,2,NA
"5451","8",1982,"control","OL",NA,2,NA
"5452","8",1982,"control","PE",NA,2,NA
"5453","8",1982,"control","PF",NA,4,NA
"5454","8",1982,"control","PM",NA,2,NA
"5455","8",1982,"control","RM",NA,1,NA
"5456","8",1982,"exclosure","NA",NA,1,NA
"5457","8",1982,"exclosure","OL",NA,1,NA
"5458","8",1982,"exclosure","PP",NA,2,NA
"5459","8",1982,"exclosure","RM",NA,1,NA
"5460","8",1982,"spectabs","DO",NA,1,NA
"5461","8",1982,"spectabs","OT",NA,1,NA
"5462","8",1982,"spectabs","PM",NA,2,NA
"5463","8",1983,"control","NA",NA,3,NA
"5464","8",1983,"control","PF",NA,2,NA
"5465","8",1983,"control","PP",NA,1,NA
"5466","8",1983,"exclosure","OL",NA,1,NA
"5467","8",1983,"exclosure","PF",NA,1,NA
"5468","8",1983,"exclosure","PM",NA,1,NA
"5469","8",1983,"spectabs","DS",NA,1,NA
"5470","8",1983,"spectabs","OL",NA,1,NA
"5471","8",1984,"control","DS",NA,1,NA
"5472","8",1984,"control","NA",NA,3,NA
"5473","8",1984,"control","PH",NA,1,NA
"5474","8",1984,"control","PP",NA,3,NA
"5475","8",1984,"exclosure","PE",NA,1,NA
"5476","8",1984,"exclosure","PF",NA,1,NA
"5477","8",1984,"spectabs","DM",NA,2,NA
"5478","8",1984,"spectabs","OT",NA,1,NA
"5479","8",1984,"spectabs","PH",NA,1,NA
"5480","8",1985,"control","OL",NA,1,NA
"5481","8",1985,"control","OT",NA,1,NA
"5482","8",1985,"exclosure","NA",NA,1,NA
"5483","8",1985,"spectabs","OT",NA,1,NA
"5484","8",1986,"control","NA",NA,2,NA
"5485","8",1986,"control","OL",NA,2,NA
"5486","8",1986,"control","PM",NA,1,NA
"5487","8",1986,"spectabs","DO",NA,1,NA
"5488","8",1987,"control","NA",NA,3,NA
"5489","8",1987,"control","PE",NA,3,NA
"5490","8",1987,"control","RM",NA,1,NA
"5491","8",1987,"exclosure","PP",NA,1,NA
"5492","8",1987,"spectabs","DM",NA,1,NA
"5493","8",1987,"spectabs","DO",NA,2,NA
"5494","8",1987,"spectabs","OT",NA,1,NA
"5495","8",1988,"control","NA",NA,2,NA
"5496","8",1988,"exclosure","NA",NA,2,NA
"5497","8",1988,"exclosure","OT",NA,2,NA
"5498","8",1988,"exclosure","PE",NA,3,NA
"5499","8",1988,"exclosure","PM",NA,1,NA
"5500","8",1988,"exclosure","PP",NA,4,NA
"5501","8",1988,"spectabs","DM",NA,5,NA
"5502","8",1988,"spectabs","DO",NA,1,NA
"5503","8",1990,"control","DS",NA,1,NA
"5504","8",1990,"control","OT",NA,2,NA
"5505","8",1990,"exclosure","OT",NA,2,NA
"5506","8",1990,"exclosure","PP",NA,2,NA
"5507","8",1990,"exclosure","RM",NA,1,NA
"5508","8",1990,"spectabs","PP",NA,1,NA
"5509","8",1991,"control","DO",NA,1,NA
"5510","8",1991,"control","PP",NA,1,NA
"5511","8",1991,"exclosure","OT",NA,2,NA
"5512","8",1992,"control","NA",NA,1,NA
"5513","8",1992,"control","OL",NA,1,NA
"5514","8",1992,"control","PP",NA,6,NA
"5515","8",1992,"exclosure","OL",NA,1,NA
"5516","8",1992,"exclosure","PF",NA,2,NA
"5517","8",1992,"exclosure","PP",NA,7,NA
"5518","8",1992,"spectabs","DO",NA,1,NA
"5519","8",1992,"spectabs","OL",NA,1,NA
"5520","8",1993,"control","DO",NA,1,NA
"5521","8",1993,"control","OT",NA,1,NA
"5522","8",1993,"control","PF",NA,2,NA
"5523","8",1993,"control","PP",NA,1,NA
"5524","8",1993,"control","SO",NA,1,NA
"5525","8",1993,"exclosure","OL",NA,1,NA
"5526","8",1993,"exclosure","PP",NA,1,NA
"5527","8",1993,"exclosure","RM",NA,2,NA
"5528","8",1993,"spectabs","DM",NA,2,NA
"5529","8",1993,"spectabs","NA",NA,1,NA
"5530","8",1993,"spectabs","OT",NA,1,NA
"5531","8",1994,"control","OL",NA,1,NA
"5532","8",1994,"control","PP",NA,2,NA
"5533","8",1994,"exclosure","DM",NA,1,NA
"5534","8",1994,"exclosure","PF",NA,2,NA
"5535","8",1995,"control","PP",NA,10,NA
"5536","8",1995,"exclosure","DM",NA,1,NA
"5537","8",1995,"exclosure","OT",NA,2,NA
"5538","8",1995,"exclosure","PF",NA,4,NA
"5539","8",1995,"exclosure","PP",NA,9,NA
"5540","8",1995,"spectabs","DO",NA,1,NA
"5541","8",1995,"spectabs","PP",NA,1,NA
"5542","8",1996,"control","DO",NA,1,NA
"5543","8",1996,"control","PP",NA,9,NA
"5544","8",1996,"exclosure","DM",NA,1,NA
"5545","8",1996,"spectabs","DO",NA,1,NA
"5546","8",1996,"spectabs","PP",NA,3,NA
"5547","8",1998,"control","PB",NA,5,NA
