"","recordID","month","day","year","period","plot","note1","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5","treatment","resourcetreatment","anttreatment","Month"
"5658",62824,6,14,2015,439,14,NA,33,"PE","F","","","","","","E","",20,26,"B2092B","*","","","","","",NA,"","","control",NA,NA,"Jun"
"5659",62825,6,14,2015,439,14,NA,21,"PP","F","","","","P","","","",22,15,"B2C75C","*","","","","","",NA,"","","control",NA,NA,"Jun"
"5660",62826,6,14,2015,439,15,NA,61,"PE","F","","","","","","E","",20,21,"B2D462","","","","","","",NA,"","","exclosure",NA,NA,"Jun"
"5661",62828,6,14,2015,439,15,NA,26,"PP","F","","","","","P","E","",20,23,"B2CF1A","","","","","","",NA,"","","exclosure",NA,NA,"Jun"
"5662",62834,6,14,2015,439,15,NA,54,"PP","F","","","","","","E","",21,20,"B2D3C8","","","","","","",NA,"","","exclosure",NA,NA,"Jun"
"5663",62835,6,14,2015,439,15,NA,64,"PE","F","","","","","P","E","",20,27,"A220EF","","","","","","",NA,"","","exclosure",NA,NA,"Jun"
"5664",62836,6,14,2015,439,15,NA,46,"PP","F","","","","","","E","",19,19,"5DA334","","","","","","",NA,"","","exclosure",NA,NA,"Jun"
"5665",62838,6,14,2015,439,17,NA,61,"PP","F","","","","","","E","",21,21,"0102ED","","","","","","",NA,"","","control",NA,NA,"Jun"
"5666",62839,6,14,2015,439,17,NA,22,"PP","F","","","","","","E","",22,27,"00AD0D","","","","","","",NA,"","","control",NA,NA,"Jun"
"5667",62862,6,14,2015,439,17,NA,31,"PP","F","","","","","","E","",21,21,"B202D2","*","","","","","",NA,"","","control",NA,NA,"Jun"
"5668",62886,6,14,2015,439,16,NA,56,"PP","F","","","","","","E","",20,20,"","","","","","","",NA,"","R","removal",NA,NA,"Jun"
"5669",62887,6,14,2015,439,16,NA,51,"PP","F","","","","","","E","",20,18,"","","","","","","",NA,"","R","removal",NA,NA,"Jun"
"5670",62914,7,18,2015,440,4,NA,41,"PP","F","","","","","","E","",23,22,"B76510","","","","","","",NA,"","","control",NA,NA,"Jul"
"5671",62918,7,18,2015,440,4,NA,15,"PP","F","","","","","P","E","",21,18,"5B8487","","","","","","",NA,"","","control",NA,NA,"Jul"
"5672",62921,7,18,2015,440,6,NA,25,"PP","F","","","","","","E","",20,20,"B2B1C9","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5673",62922,7,18,2015,440,6,NA,32,"PP","F","","","","","","E","",21,19,"B19CBA","","","","","","",NA,"","","control",NA,NA,"Jul"
"5674",62926,7,18,2015,440,6,NA,62,"PP","F","","","","","","E","",22,20,"B715F2","","","","","","",NA,"","","control",NA,NA,"Jul"
"5675",62929,7,18,2015,440,6,NA,31,"PP","F","","","","","","E","",22,19,"B1E24F","","","","","","",NA,"","","control",NA,NA,"Jul"
"5676",62953,7,18,2015,440,24,NA,25,"PE","F","","","","","","E","",19,27,"B1F1C1","","","","","","",NA,"","","control",NA,NA,"Jul"
"5677",62961,7,18,2015,440,19,NA,12,"PP","F","","","","","","E","",20,25,"0116C9","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5678",62962,7,18,2015,440,19,NA,71,"PM","F","","","","","P","E","",20,33,"B26B37","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5679",62963,7,18,2015,440,19,NA,11,"PP","F","","","","","","E","",21,18,"00ABF2","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5680",62971,7,18,2015,440,18,NA,64,"PP","F","","","","","","E","",20,17,"B205FF","","","","","","",NA,"","","control",NA,NA,"Jul"
"5681",62972,7,18,2015,440,18,NA,55,"PP","F","","","","","","E","",20,21,"012CF9","","","","","","",NA,"","","control",NA,NA,"Jul"
"5682",62985,7,18,2015,440,18,NA,15,"PP","F","","","","S","","","",21,20,"B26A1C","","","","","","",NA,"","","control",NA,NA,"Jul"
"5683",62986,7,18,2015,440,18,NA,21,"PP","F","","","","","","E","",20,21,"B20068","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5684",63000,7,18,2015,440,22,NA,56,"PF","F","","","","","","E","",14,8,"B2B449","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5685",63005,7,18,2015,440,21,NA,74,"PF","F","","","","","","E","",16,10,"A65137","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5686",63008,7,18,2015,440,21,NA,51,"PP","F","","","","","","E","",21,17,"B1ED9E","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5687",63009,7,18,2015,440,21,NA,72,"PB","F","","","","","","E","",26,40,"5DA2C9","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5688",63010,7,18,2015,440,21,NA,41,"PP","F","","","","","","E","",22,20,"00FAD6","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5689",63014,7,18,2015,440,21,NA,45,"PP","F","","","","","","E","",21,19,"B1EFEA","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5690",63023,7,18,2015,440,20,NA,62,"PP","F","","","","","","E","",21,23,"B2B9E8","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5691",63026,7,18,2015,440,20,NA,53,"PP","F","","","","","","E","",21,20,"B71B55","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5692",63028,7,18,2015,440,20,NA,71,"PB","F","","","","","","E","",26,29,"B1FF9E","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5693",63029,7,18,2015,440,20,NA,21,"PE","F","","","","","P","E","",20,30,"A220EF","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5694",63030,7,18,2015,440,20,NA,32,"PP","F","","","","","","E","",22,23,"012B33","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5695",63032,7,18,2015,440,20,NA,35,"PP","F","","","","","","E","",21,21,"B6E86B","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5696",63035,7,18,2015,440,11,NA,37,"PP","F","","","","","","E","",23,24,"B19B08","","","","","","",NA,"","","control",NA,NA,"Jul"
"5697",63037,7,18,2015,440,11,NA,15,"PP","F","","","","","","E","",20,19,"B6E5C3","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5698",63041,7,18,2015,440,11,NA,25,"PP","F","","","","","","E","",21,22,"A51219","","","","","","",NA,"","","control",NA,NA,"Jul"
"5699",63042,7,18,2015,440,11,NA,21,"PP","F","","","","","","E","",21,20,"B18D20","","","","","","",NA,"","","control",NA,NA,"Jul"
"5700",63046,7,18,2015,440,11,NA,14,"PP","F","","","","","","E","",21,21,"00F9B4","","","","","","",NA,"","","control",NA,NA,"Jul"
"5701",63049,7,18,2015,440,11,NA,52,"PP","F","","","","","","E","",22,23,"00BD54","","","","","","",NA,"","","control",NA,NA,"Jul"
"5702",63050,7,18,2015,440,11,NA,31,"PP","F","","","","","","E","",21,19,"B2B29C","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5703",63053,7,18,2015,440,11,NA,66,"PP","F","","","","","","E","",20,20,"B25EC2","","","","","","",NA,"","","control",NA,NA,"Jul"
"5704",63057,7,18,2015,440,11,NA,72,"PP","F","","","","","","E","",22,20,"B2AEAD","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5705",63058,7,18,2015,440,11,NA,74,"PP","F","","","","","","E","",21,22,"B20EBE","","","","","","",NA,"","","control",NA,NA,"Jul"
"5706",63059,7,18,2015,440,1,NA,55,"PP","F","","","","","","E","",21,18,"","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5707",63070,7,18,2015,440,23,NA,25,"PP","F","","","","","","E","",21,18,"","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5708",63076,7,18,2015,440,23,NA,66,"PE","F","","","","","","E","",19,23,"","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5709",63078,7,18,2015,440,23,NA,61,"PP","F","","","","","","E","",20,21,"5CFB5E","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5710",63084,7,18,2015,440,12,3,67,"PP","F","","","","","","E","",21,11,"","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5711",63086,7,18,2015,440,12,NA,26,"PP","F","","","","","","E","",21,20,"","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5712",63093,7,18,2015,440,12,NA,73,"PE","F","","","","","P","E","",20,26,"B1F2C7","","","","","","",NA,"","R","removal",NA,NA,"Jul"
"5713",63102,7,19,2015,440,2,NA,47,"RM","F","","","","","","E","",17,12,"B2C63E","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5714",63105,7,19,2015,440,2,NA,62,"PP","F","","","","","","E","",21,18,"B2D4AD","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5715",63109,7,19,2015,440,3,NA,16,"PF","F","","","","","","E","",14,9,"B2B335","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5716",63110,7,19,2015,440,3,NA,42,"PF","F","","","","","","E","",14,8,"B2662A","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5717",63113,7,19,2015,440,3,NA,65,"PP","F","","","","","","E","",22,18,"B200D3","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5718",63116,7,19,2015,440,3,NA,63,"PP","F","","","","","","E","",20,22,"00FA4C","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5719",63118,7,19,2015,440,3,NA,74,"PP","F","","","","","","E","",21,26,"00FF9D","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5720",63120,7,19,2015,440,3,NA,37,"PP","F","","","","","","E","",20,16,"B2B432","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5721",63123,7,19,2015,440,3,NA,57,"PP","F","","","","","","E","",21,19,"00F74D","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5722",63126,7,19,2015,440,3,NA,73,"PP","F","","","","","","E","",21,19,"B710B0","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5723",63133,7,19,2015,440,5,NA,15,"PP","F","","","","","","E","",22,21,"B20020","","","","","","",NA,"","","control",NA,NA,"Jul"
"5724",63146,7,19,2015,440,5,NA,61,"PF","F","","","","","","E","",15,9,"B2BED5","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5725",63147,7,19,2015,440,5,NA,55,"PF","F","","","","","","E","",14,9,"B1E7D7","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5726",63160,7,19,2015,440,8,NA,64,"PP","F","","","","","P","E","",21,17,"B26F7E","*","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5727",63165,7,19,2015,440,8,NA,66,"PP","F","","","","","","E","",20,19,"B6E426","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5728",63166,7,19,2015,440,8,NA,42,"PP","F","","","","","","E","",21,22,"5E3A0F","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5729",63167,7,19,2015,440,8,NA,75,"PP","F","","","","","","E","",21,20,"B2C3E2","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5730",63175,7,19,2015,440,7,NA,12,"PP","F","","","","","","E","",20,17,"B71C12","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5731",63178,7,19,2015,440,7,NA,36,"PP","F","","","","","","E","",20,20,"B72A92","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5732",63186,7,19,2015,440,7,NA,71,"PP","F","","","","","","E","",20,18,"B2ADD7","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5733",63189,7,19,2015,440,13,NA,61,"PP","F","","","","","","E","",21,18,"B73C76","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5734",63204,7,19,2015,440,13,NA,75,"PP","F","","","","","","E","",20,23,"B1E203","","","","","","",NA,"","","control",NA,NA,"Jul"
"5735",63208,7,19,2015,440,14,NA,56,"PP","F","","","","","","E","",22,22,"B1FCCB","","","","","","",NA,"","","control",NA,NA,"Jul"
"5736",63213,7,19,2015,440,14,NA,32,"PP","F","","","","","","E","",21,20,"B2C680","","","","","","",NA,"","","control",NA,NA,"Jul"
"5737",63219,7,19,2015,440,14,NA,26,"PP","F","","","","","","E","",22,23,"B2CC60","","","","","","",NA,"","","control",NA,NA,"Jul"
"5738",63222,7,19,2015,440,14,NA,11,"RM","F","","","","","","E","",17,13,"B2B06C","","","","","","",NA,"","","control",NA,NA,"Jul"
"5739",63223,7,19,2015,440,15,NA,65,"PP","F","","","","","","E","",22,18,"B2C4F3","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5740",63225,7,19,2015,440,15,NA,13,"PP","F","","","","","","E","",20,17,"5DA334","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5741",63232,7,19,2015,440,15,NA,17,"PP","F","","","","","","E","",21,19,"B2D3C8","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5742",63235,7,19,2015,440,15,NA,64,"PP","F","","","","","","E","",20,19,"B20528","","","","","","",NA,"","","exclosure",NA,NA,"Jul"
"5743",63241,7,19,2015,440,17,NA,32,"PP","F","","","","","","E","",21,23,"00F9AE","","","","","","",NA,"","","control",NA,NA,"Jul"
"5744",63253,7,19,2015,440,17,NA,67,"PP","F","","","","","","E","",21,18,"B1E95A","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5745",63255,7,19,2015,440,17,NA,61,"PP","F","","","","","","E","",20,19,"B2CD3D","","","","","","",NA,"","","control",NA,NA,"Jul"
"5746",63263,7,19,2015,440,17,NA,37,"RM","F","","","","","","E","",16,10,"B2B06D","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5747",63264,7,19,2015,440,17,NA,16,"RM","F","","","","","","E","",17,15,"B2B001","*","","","","","",NA,"","","control",NA,NA,"Jul"
"5748",63267,7,19,2015,440,17,NA,55,"PP","F","","","","","","E","",23,24,"00753C","","","","","","",NA,"","","control",NA,NA,"Jul"
"5749",63307,8,22,2015,441,6,NA,25,"PP","F","","","","","","E","",22,19,"B1E24F","","","","","","",NA,"","","control",NA,NA,"Aug"
"5750",63309,8,22,2015,441,6,NA,63,"PP","F","","","","","","E","",20,24,"B6FC77","","","","","","",NA,"","","control",NA,NA,"Aug"
"5751",63311,8,22,2015,441,6,NA,66,"PP","F","","","","","","E","",22,17,"B25A64","","","","","","",NA,"","","control",NA,NA,"Aug"
"5752",63321,8,22,2015,441,11,NA,66,"PP","F","","","","","","E","",21,19,"B25EC2","","","","","","",NA,"","","control",NA,NA,"Aug"
"5753",63323,8,22,2015,441,19,3,31,"PP","F","","","","","","E","",21,25,"0116C9","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5754",63338,8,22,2015,441,18,NA,22,"PP","F","","","","","","E","",20,21,"B20068","","","","","","",NA,"","","control",NA,NA,"Aug"
"5755",63340,8,22,2015,441,20,NA,76,"PP","F","","","","","","E","",21,21,"B2B9E8","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5756",63348,8,22,2015,441,20,NA,54,"PP","F","","","","","","E","",22,19,"B6E86B","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5757",63350,8,22,2015,441,21,NA,74,"PP","F","","","","","","E","",20,19,"B1EFEA","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5758",63352,8,22,2015,441,21,NA,61,"PB","F","","","","","","E","",27,41,"5DA2C9","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5759",63360,8,22,2015,441,22,3,72,"PP","F","","","","","","E","",21,21,"00FA1C","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5760",63372,8,22,2015,441,1,NA,63,"PP","F","","","","","","E","",21,16,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5761",63373,8,22,2015,441,1,NA,75,"PE","F","","","","","","E","",20,22,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5762",63381,8,22,2015,441,23,NA,15,"PM","F","","","","","","E","",19,24,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5763",63388,8,22,2015,441,23,NA,21,"PE","F","","","","","","E","",19,27,"B2092B","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5764",63402,8,22,2015,441,1,NA,15,"PP","F","","","","","","E","",21,21,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5765",63417,8,22,2015,441,12,NA,12,"PP","F","","","","","","E","",21,16,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5766",63433,8,23,2015,441,3,NA,15,"PP","F","","","","","","E","",21,21,"B25292","*","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5767",63436,8,23,2015,441,3,NA,65,"PP","F","","","","","","E","",22,17,"B200D3","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5768",63438,8,23,2015,441,3,NA,73,"PP","F","","","","","","E","",21,19,"B710B0","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5769",63478,8,23,2015,441,13,NA,51,"PP","F","","","","","","E","",21,22,"B1E203","","","","","","",NA,"","","control",NA,NA,"Aug"
"5770",63489,8,23,2015,441,15,NA,15,"PP","F","","","","","","E","",20,19,"B2D3C8","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5771",63495,8,23,2015,441,17,NA,71,"PP","F","","","","","","E","",20,17,"B2CD3D","","","","","","",NA,"","","control",NA,NA,"Aug"
"5772",63498,8,23,2015,441,17,NA,56,"PP","F","","","","","","E","",21,20,"B2BA94","","","","","","",NA,"","","control",NA,NA,"Aug"
"5773",63502,8,23,2015,441,9,NA,15,"RM","F","","","","","P","E","",16,15,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5774",63514,8,23,2015,441,16,NA,71,"PP","F","","","","","","E","",21,16,"","","","","","","",NA,"","R","removal",NA,NA,"Aug"
"5775",63526,8,23,2015,441,15,NA,22,"PP","F","","","","","","E","",20,18,"5DA334","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5776",63546,8,22,2015,441,4,NA,36,"PP","F","","","","","","R","",20,18,"B73C4E","*","","","","","",NA,"","","control",NA,NA,"Aug"
"5777",63553,8,22,2015,441,4,NA,41,"PP","F","","","","","","E","",23,20,"B76510","","","","","","",NA,"","","control",NA,NA,"Aug"
"5778",63573,8,22,2015,441,24,NA,47,"PP","F","","","","","","E","",22,20,"B7273A","","","","","","",NA,"","","control",NA,NA,"Aug"
"5779",63578,8,22,2015,441,24,NA,66,"RM","F","","","","","","E","",16,15,"B2C4F1","*","","","","","",NA,"","","control",NA,NA,"Aug"
"5780",63579,8,22,2015,441,24,NA,37,"PE","F","","","","","","E","",20,25,"B1F1C1","","","","","","",NA,"","","control",NA,NA,"Aug"
"5781",63603,8,22,2015,441,19,NA,47,"PP","F","","","","","","E","",23,20,"B1F0CA","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5782",63619,8,22,2015,441,18,NA,25,"PP","F","","","","","","E","",21,25,"012CF9","","","","","","",NA,"","","control",NA,NA,"Aug"
"5783",63636,8,23,2015,441,2,NA,36,"PP","F","","","","","","E","",22,21,"00E327","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5784",63638,8,23,2015,441,2,NA,44,"PP","F","","","","","","E","",21,18,"B2CB3A","*","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5785",63644,8,23,2015,441,3,NA,27,"PP","F","","","","","","E","",21,16,"B2B432","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5786",63646,8,23,2015,441,3,NA,57,"PP","F","","","","","P","E","",20,17,"00F74D","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5787",63656,8,23,2015,441,5,NA,56,"PF","F","","","","","","E","",15,8,"B1E7D7","","","","","","",NA,"","","control",NA,NA,"Aug"
"5788",63663,8,23,2015,441,8,NA,77,"PP","F","","","","","","E","",20,19,"B6E426","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5789",63668,8,23,2015,441,8,NA,75,"PP","F","","","","","","E","",22,20,"B2C3E2","","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5790",63669,8,23,2015,441,7,NA,64,"PP","F","","","","","","E","",21,16,"B209D7","*","","","","","",NA,"","","control",NA,NA,"Aug"
"5791",63686,8,23,2015,441,14,NA,37,"PP","F","","","","","","E","",20,22,"B2CC60","","","","","","",NA,"","","control",NA,NA,"Aug"
"5792",63690,8,23,2015,441,15,1,17,"PP","F","","","","","","E","",21,NA,"B7187A","*","","","","","",NA,"","E","exclosure",NA,NA,"Aug"
"5793",63692,8,23,2015,441,15,NA,71,"PP","F","","","","","","E","",21,20,"B2D37B","*","","","","","",NA,"","","exclosure",NA,NA,"Aug"
"5794",63700,9,12,2015,442,4,NA,46,"PP","F","","","","","","E","",21,18,"B717FC","*","","","","","",NA,"","","control",NA,NA,"Sept"
"5795",63718,9,12,2015,442,6,NA,15,"PP","F","","","","","","E","",21,19,"B1E24F","","","","","","",NA,"","","control",NA,NA,"Sept"
"5796",63728,9,12,2015,442,6,NA,52,"PP","F","","","","","","E","",21,19,"B19CBA","","","","","","",NA,"","","control",NA,NA,"Sept"
"5797",63730,9,12,2015,442,6,NA,67,"PP","F","","","","","","E","",20,18,"B1DCD5","","","","","","",NA,"","","control",NA,NA,"Sept"
"5798",63760,9,12,2015,442,11,NA,16,"PP","F","","","","","","E","",21,19,"B25EC2","","","","","","",NA,"","","control",NA,NA,"Sept"
"5799",63761,9,12,2015,442,11,NA,25,"PP","F","","","","","","E","",22,24,"B19B08","","","","","","",NA,"","","control",NA,NA,"Sept"
"5800",63762,9,12,2015,442,11,NA,17,"PP","F","","","","","","E","",21,19,"B6E5C3","","","","","","",NA,"","","control",NA,NA,"Sept"
"5801",63772,9,12,2015,442,19,NA,77,"PE","F","","","","","P","E","",20,28,"A64CC0","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5802",63775,9,12,2015,442,19,NA,31,"PM","F","","","","","P","E","",19,30,"B26B37","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5803",63776,9,12,2015,442,19,NA,32,"PP","F","","","","","","E","",21,25,"0116C9","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5804",63789,9,12,2015,442,18,NA,21,"PP","F","","","","","","E","",20,21,"B20068","","","","","","",NA,"","","control",NA,NA,"Sept"
"5805",63795,9,12,2015,442,20,NA,51,"PE","F","","","","","P","E","",20,30,"A220EF","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5806",63796,9,12,2015,442,20,NA,54,"PP","F","","","","","","E","",20,23,"B2B9E8","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5807",63803,9,12,2015,442,20,NA,14,"PP","F","","","","","","E","",21,19,"B6E86B","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5808",63812,9,12,2015,442,21,NA,24,"PP","F","","","","","","E","",22,19,"B2721E","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5809",63814,9,12,2015,442,21,NA,71,"PB","F","","","","","","E","",27,39,"5DA2C9","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5810",63817,9,12,2015,442,21,NA,35,"PP","F","","","","","","E","",22,19,"B1EFEA","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5811",63824,9,12,2015,442,22,NA,74,"PP","F","","","","","","E","",21,19,"00FA1C","","","","","","",NA,"","","exclosure",NA,NA,"Sept"
"5812",63827,9,12,2015,442,1,NA,66,"PE","F","","","","","","E","",20,22,"","","","","","","",NA,"","R","removal",NA,NA,"Sept"
"5813",63835,9,12,2015,442,23,NA,51,"PE","F","","","","","","E","",20,32,"","","","","","","",NA,"","R","removal",NA,NA,"Sept"
"5814",63839,9,12,2015,442,12,NA,34,"PE","F","","","","","","E","",20,21,"","","","","","","",NA,"","R","removal",NA,NA,"Sept"
